ProjectName,Is ML producer,where,keyword,line_number,libraries,keywords
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\fsdp_tp_example.py,,176,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\llama2_model.py,,137,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\llama2_model.py,,190,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\llama2_model.py,,266,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\llama2_model.py,,321,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\llama2_model.py,,428,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\sequence_parallel_example.py,,56,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\sequence_parallel_example.py,,105,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\tensor_parallel_example.py,,67,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\distributed\tensor_parallelism\tensor_parallel_example.py,,121,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fast_neural_style\neural_style\neural_style.py,,68,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fast_neural_style\neural_style\neural_style.py,,95,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fast_neural_style\neural_style\neural_style.py,,115,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\custom_tracer.py,,50,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\custom_tracer.py,,95,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\inline_function.py,,36,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\invert.py,,57,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\primitive_library.py,,46,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\primitive_library.py,,55,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\primitive_library.py,,103,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\primitive_library.py,,144,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\profiling_tracer.py,,17,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\proxy_based_graph_creation.py,,24,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\replace_op.py,,33,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\subgraph_rewriter_basic_use.py,,33,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\subgraph_rewriter_basic_use.py,,64,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\wrap_output_dynamically.py,,25,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\fx\native_interpreter\use_interpreter.py,,115,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gat\main.py,,92,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gat\main.py,,184,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gat\main.py,,258,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gat\main.py,,265,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gcn\main.py,,46,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gcn\main.py,,89,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gcn\main.py,,171,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\gcn\main.py,,178,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\imagenet\main.py,,324,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\imagenet\main.py,,347,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\language_translation\main.py,,115,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\language_translation\main.py,,138,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\language_translation\src\model.py,,25,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\language_translation\src\model.py,,66,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\legacy\snli\model.py,,7,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\legacy\snli\model.py,,30,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\legacy\snli\model.py,,64,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\legacy\snli\train.py,,78,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\legacy\snli\train.py,,94,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist\main.py,,20,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist\main.py,,37,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist\main.py,,43,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_forward_forward\main.py,,56,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_forward_forward\main.py,,67,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_forward_forward\main.py,,81,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_forward_forward\main.py,,168,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_hogwild\main.py,,48,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_hogwild\train.py,,26,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_hogwild\train.py,,32,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_rnn\main.py,,23,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_rnn\main.py,,44,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\mnist_rnn\main.py,,50,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\regression\main.py,,56,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\reinforcement_learning\actor_critic.py,,53,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\reinforcement_learning\actor_critic.py,,129,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\reinforcement_learning\reinforce.py,,40,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\reinforcement_learning\reinforce.py,,75,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\siamese_network\main.py,,64,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\siamese_network\main.py,,191,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\siamese_network\main.py,,201,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\super_resolution\main.py,,63,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\super_resolution\model.py,,19,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\time_sequence_prediction\train.py,,18,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\time_sequence_prediction\train.py,,66,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\vae\main.py,,69,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\vae\main.py,,93,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\vae\main.py,,100,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\word_language_model\main.py,,169,torch,.train(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\word_language_model\main.py,,187,torch,.backward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\word_language_model\model.py,,48,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\word_language_model\model.py,,93,torch,def forward(
repos2/pytorch,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\pytorch\examples\word_language_model\model.py,,131,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\architect.py,,41,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\architect.py,,47,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model.py,,41,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model.py,,80,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model.py,,105,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model.py,,146,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model.py,,202,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model_search.py,,21,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model_search.py,,47,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\model_search.py,,103,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,32,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,46,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,65,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,74,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,84,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\operations.py,,100,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train.py,,115,torch,.train(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train.py,,127,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train_imagenet.py,,67,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train_imagenet.py,,173,torch,.train(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train_imagenet.py,,188,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train_search.py,,136,torch,.train(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\cnn\train_search.py,,153,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\architect.py,,56,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\architect.py,,65,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\model.py,,30,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\model.py,,128,torch,def forward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\train.py,,177,torch,.train(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\train.py,,201,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\train_search.py,,189,torch,.train(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\train_search.py,,227,torch,.backward(
repos2/quark0,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\quark0\darts\rnn\utils.py,,78,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\base.py,,81,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\discriminators.py,,111,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\dsp.py,,84,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\dsp.py,,132,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\mdn.py,,45,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,50,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,149,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,321,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,382,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,504,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,594,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,674,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,744,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,888,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,1018,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,1137,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\model.py,,1250,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\postfilters.py,,148,torch,def forward(
repos2/r9y9,Yes,C:\Users\Cristian\PycharmProjects\MARK-IGES-Project\MARK-Tool\MARK-Tool\Categorizer\src\../../repos\repos2\r9y9\nnsvs\nnsvs\postfilters.py,,232,torch,def forward(
